"State"	"State Code"	"Year"	"Year Code"	"Weekday"	"Weekday Code"	Deaths
"Illinois"	"17"	"2000"	"2000"	"Sunday"	"1"	150
"Illinois"	"17"	"2000"	"2000"	"Monday"	"2"	103
"Illinois"	"17"	"2000"	"2000"	"Tuesday"	"3"	100
"Illinois"	"17"	"2000"	"2000"	"Wednesday"	"4"	110
"Illinois"	"17"	"2000"	"2000"	"Thursday"	"5"	99
"Illinois"	"17"	"2000"	"2000"	"Friday"	"6"	130
"Illinois"	"17"	"2000"	"2000"	"Saturday"	"7"	162
"Illinois"	"17"	"2001"	"2001"	"Sunday"	"1"	130
"Illinois"	"17"	"2001"	"2001"	"Monday"	"2"	110
"Illinois"	"17"	"2001"	"2001"	"Tuesday"	"3"	109
"Illinois"	"17"	"2001"	"2001"	"Wednesday"	"4"	119
"Illinois"	"17"	"2001"	"2001"	"Thursday"	"5"	111
"Illinois"	"17"	"2001"	"2001"	"Friday"	"6"	132
"Illinois"	"17"	"2001"	"2001"	"Saturday"	"7"	162
"Illinois"	"17"	"2002"	"2002"	"Sunday"	"1"	164
"Illinois"	"17"	"2002"	"2002"	"Monday"	"2"	110
"Illinois"	"17"	"2002"	"2002"	"Tuesday"	"3"	127
"Illinois"	"17"	"2002"	"2002"	"Wednesday"	"4"	112
"Illinois"	"17"	"2002"	"2002"	"Thursday"	"5"	156
"Illinois"	"17"	"2002"	"2002"	"Friday"	"6"	121
"Illinois"	"17"	"2002"	"2002"	"Saturday"	"7"	169
"Illinois"	"17"	"2003"	"2003"	"Sunday"	"1"	136
"Illinois"	"17"	"2003"	"2003"	"Monday"	"2"	123
"Illinois"	"17"	"2003"	"2003"	"Tuesday"	"3"	117
"Illinois"	"17"	"2003"	"2003"	"Wednesday"	"4"	112
"Illinois"	"17"	"2003"	"2003"	"Thursday"	"5"	109
"Illinois"	"17"	"2003"	"2003"	"Friday"	"6"	114
"Illinois"	"17"	"2003"	"2003"	"Saturday"	"7"	118
"Illinois"	"17"	"2004"	"2004"	"Sunday"	"1"	169
"Illinois"	"17"	"2004"	"2004"	"Monday"	"2"	117
"Illinois"	"17"	"2004"	"2004"	"Tuesday"	"3"	132
"Illinois"	"17"	"2004"	"2004"	"Wednesday"	"4"	131
"Illinois"	"17"	"2004"	"2004"	"Thursday"	"5"	142
"Illinois"	"17"	"2004"	"2004"	"Friday"	"6"	150
"Illinois"	"17"	"2004"	"2004"	"Saturday"	"7"	172
"Illinois"	"17"	"2005"	"2005"	"Sunday"	"1"	171
"Illinois"	"17"	"2005"	"2005"	"Monday"	"2"	147
"Illinois"	"17"	"2005"	"2005"	"Tuesday"	"3"	117
"Illinois"	"17"	"2005"	"2005"	"Wednesday"	"4"	136
"Illinois"	"17"	"2005"	"2005"	"Thursday"	"5"	156
"Illinois"	"17"	"2005"	"2005"	"Friday"	"6"	140
"Illinois"	"17"	"2005"	"2005"	"Saturday"	"7"	179
"Illinois"	"17"	"2006"	"2006"	"Sunday"	"1"	204
"Illinois"	"17"	"2006"	"2006"	"Monday"	"2"	162
"Illinois"	"17"	"2006"	"2006"	"Tuesday"	"3"	207
"Illinois"	"17"	"2006"	"2006"	"Wednesday"	"4"	167
"Illinois"	"17"	"2006"	"2006"	"Thursday"	"5"	177
"Illinois"	"17"	"2006"	"2006"	"Friday"	"6"	196
"Illinois"	"17"	"2006"	"2006"	"Saturday"	"7"	231
"Illinois"	"17"	"2007"	"2007"	"Sunday"	"1"	180
"Illinois"	"17"	"2007"	"2007"	"Monday"	"2"	164
"Illinois"	"17"	"2007"	"2007"	"Tuesday"	"3"	159
"Illinois"	"17"	"2007"	"2007"	"Wednesday"	"4"	139
"Illinois"	"17"	"2007"	"2007"	"Thursday"	"5"	168
"Illinois"	"17"	"2007"	"2007"	"Friday"	"6"	169
"Illinois"	"17"	"2007"	"2007"	"Saturday"	"7"	195
"Illinois"	"17"	"2008"	"2008"	"Sunday"	"1"	189
"Illinois"	"17"	"2008"	"2008"	"Monday"	"2"	189
"Illinois"	"17"	"2008"	"2008"	"Tuesday"	"3"	164
"Illinois"	"17"	"2008"	"2008"	"Wednesday"	"4"	189
"Illinois"	"17"	"2008"	"2008"	"Thursday"	"5"	181
"Illinois"	"17"	"2008"	"2008"	"Friday"	"6"	177
"Illinois"	"17"	"2008"	"2008"	"Saturday"	"7"	237
"Illinois"	"17"	"2009"	"2009"	"Sunday"	"1"	218
"Illinois"	"17"	"2009"	"2009"	"Monday"	"2"	170
"Illinois"	"17"	"2009"	"2009"	"Tuesday"	"3"	178
"Illinois"	"17"	"2009"	"2009"	"Wednesday"	"4"	155
"Illinois"	"17"	"2009"	"2009"	"Thursday"	"5"	196
"Illinois"	"17"	"2009"	"2009"	"Friday"	"6"	229
"Illinois"	"17"	"2009"	"2009"	"Saturday"	"7"	218
"Illinois"	"17"	"2010"	"2010"	"Sunday"	"1"	201
"Illinois"	"17"	"2010"	"2010"	"Monday"	"2"	198
"Illinois"	"17"	"2010"	"2010"	"Tuesday"	"3"	172
"Illinois"	"17"	"2010"	"2010"	"Wednesday"	"4"	159
"Illinois"	"17"	"2010"	"2010"	"Thursday"	"5"	162
"Illinois"	"17"	"2010"	"2010"	"Friday"	"6"	188
"Illinois"	"17"	"2010"	"2010"	"Saturday"	"7"	197
"Illinois"	"17"	"2011"	"2011"	"Sunday"	"1"	214
"Illinois"	"17"	"2011"	"2011"	"Monday"	"2"	193
"Illinois"	"17"	"2011"	"2011"	"Tuesday"	"3"	175
"Illinois"	"17"	"2011"	"2011"	"Wednesday"	"4"	202
"Illinois"	"17"	"2011"	"2011"	"Thursday"	"5"	193
"Illinois"	"17"	"2011"	"2011"	"Friday"	"6"	209
"Illinois"	"17"	"2011"	"2011"	"Saturday"	"7"	209
"Illinois"	"17"	"2012"	"2012"	"Sunday"	"1"	247
"Illinois"	"17"	"2012"	"2012"	"Monday"	"2"	217
"Illinois"	"17"	"2012"	"2012"	"Tuesday"	"3"	231
"Illinois"	"17"	"2012"	"2012"	"Wednesday"	"4"	207
"Illinois"	"17"	"2012"	"2012"	"Thursday"	"5"	185
"Illinois"	"17"	"2012"	"2012"	"Friday"	"6"	225
"Illinois"	"17"	"2012"	"2012"	"Saturday"	"7"	304
"Illinois"	"17"	"2013"	"2013"	"Sunday"	"1"	255
"Illinois"	"17"	"2013"	"2013"	"Monday"	"2"	188
"Illinois"	"17"	"2013"	"2013"	"Tuesday"	"3"	200
"Illinois"	"17"	"2013"	"2013"	"Wednesday"	"4"	191
"Illinois"	"17"	"2013"	"2013"	"Thursday"	"5"	225
"Illinois"	"17"	"2013"	"2013"	"Friday"	"6"	237
"Illinois"	"17"	"2013"	"2013"	"Saturday"	"7"	263
"Illinois"	"17"	"2014"	"2014"	"Sunday"	"1"	261
"Illinois"	"17"	"2014"	"2014"	"Monday"	"2"	221
"Illinois"	"17"	"2014"	"2014"	"Tuesday"	"3"	223
"Illinois"	"17"	"2014"	"2014"	"Wednesday"	"4"	246
"Illinois"	"17"	"2014"	"2014"	"Thursday"	"5"	249
"Illinois"	"17"	"2014"	"2014"	"Friday"	"6"	215
"Illinois"	"17"	"2014"	"2014"	"Saturday"	"7"	272
"Illinois"	"17"	"2015"	"2015"	"Sunday"	"1"	260
"Illinois"	"17"	"2015"	"2015"	"Monday"	"2"	241
"Illinois"	"17"	"2015"	"2015"	"Tuesday"	"3"	264
"Illinois"	"17"	"2015"	"2015"	"Wednesday"	"4"	245
"Illinois"	"17"	"2015"	"2015"	"Thursday"	"5"	256
"Illinois"	"17"	"2015"	"2015"	"Friday"	"6"	252
"Illinois"	"17"	"2015"	"2015"	"Saturday"	"7"	306
"Indiana"	"18"	"1999"	"1999"	"Sunday"	"1"	35
"Indiana"	"18"	"1999"	"1999"	"Monday"	"2"	25
"Indiana"	"18"	"1999"	"1999"	"Tuesday"	"3"	27
"Indiana"	"18"	"1999"	"1999"	"Wednesday"	"4"	28
"Indiana"	"18"	"1999"	"1999"	"Thursday"	"5"	23
"Indiana"	"18"	"1999"	"1999"	"Friday"	"6"	25
"Indiana"	"18"	"1999"	"1999"	"Saturday"	"7"	21
"Indiana"	"18"	"2000"	"2000"	"Sunday"	"1"	42
"Indiana"	"18"	"2000"	"2000"	"Monday"	"2"	25
"Indiana"	"18"	"2000"	"2000"	"Tuesday"	"3"	18
"Indiana"	"18"	"2000"	"2000"	"Wednesday"	"4"	33
"Indiana"	"18"	"2000"	"2000"	"Thursday"	"5"	27
"Indiana"	"18"	"2000"	"2000"	"Friday"	"6"	28
"Indiana"	"18"	"2000"	"2000"	"Saturday"	"7"	31
"Indiana"	"18"	"2001"	"2001"	"Sunday"	"1"	48
"Indiana"	"18"	"2001"	"2001"	"Monday"	"2"	32
"Indiana"	"18"	"2001"	"2001"	"Tuesday"	"3"	40
"Indiana"	"18"	"2001"	"2001"	"Wednesday"	"4"	35
"Indiana"	"18"	"2001"	"2001"	"Thursday"	"5"	43
"Indiana"	"18"	"2001"	"2001"	"Friday"	"6"	41
"Indiana"	"18"	"2001"	"2001"	"Saturday"	"7"	40
"Indiana"	"18"	"2002"	"2002"	"Sunday"	"1"	51
"Indiana"	"18"	"2002"	"2002"	"Monday"	"2"	33
"Indiana"	"18"	"2002"	"2002"	"Tuesday"	"3"	43
"Indiana"	"18"	"2002"	"2002"	"Wednesday"	"4"	37
"Indiana"	"18"	"2002"	"2002"	"Thursday"	"5"	28
"Indiana"	"18"	"2002"	"2002"	"Friday"	"6"	43
"Indiana"	"18"	"2002"	"2002"	"Saturday"	"7"	49
"Indiana"	"18"	"2003"	"2003"	"Sunday"	"1"	61
"Indiana"	"18"	"2003"	"2003"	"Monday"	"2"	56
"Indiana"	"18"	"2003"	"2003"	"Tuesday"	"3"	57
"Indiana"	"18"	"2003"	"2003"	"Wednesday"	"4"	66
"Indiana"	"18"	"2003"	"2003"	"Thursday"	"5"	55
"Indiana"	"18"	"2003"	"2003"	"Friday"	"6"	64
"Indiana"	"18"	"2003"	"2003"	"Saturday"	"7"	65
"Indiana"	"18"	"2004"	"2004"	"Sunday"	"1"	98
"Indiana"	"18"	"2004"	"2004"	"Monday"	"2"	63
"Indiana"	"18"	"2004"	"2004"	"Tuesday"	"3"	70
"Indiana"	"18"	"2004"	"2004"	"Wednesday"	"4"	66
"Indiana"	"18"	"2004"	"2004"	"Thursday"	"5"	77
"Indiana"	"18"	"2004"	"2004"	"Friday"	"6"	87
"Indiana"	"18"	"2004"	"2004"	"Saturday"	"7"	69
"Indiana"	"18"	"2005"	"2005"	"Sunday"	"1"	94
"Indiana"	"18"	"2005"	"2005"	"Monday"	"2"	85
"Indiana"	"18"	"2005"	"2005"	"Tuesday"	"3"	95
"Indiana"	"18"	"2005"	"2005"	"Wednesday"	"4"	63
"Indiana"	"18"	"2005"	"2005"	"Thursday"	"5"	79
"Indiana"	"18"	"2005"	"2005"	"Friday"	"6"	75
"Indiana"	"18"	"2005"	"2005"	"Saturday"	"7"	115
"Indiana"	"18"	"2006"	"2006"	"Sunday"	"1"	117
"Indiana"	"18"	"2006"	"2006"	"Monday"	"2"	79
"Indiana"	"18"	"2006"	"2006"	"Tuesday"	"3"	107
"Indiana"	"18"	"2006"	"2006"	"Wednesday"	"4"	103
"Indiana"	"18"	"2006"	"2006"	"Thursday"	"5"	102
"Indiana"	"18"	"2006"	"2006"	"Friday"	"6"	89
"Indiana"	"18"	"2006"	"2006"	"Saturday"	"7"	131
"Indiana"	"18"	"2007"	"2007"	"Sunday"	"1"	131
"Indiana"	"18"	"2007"	"2007"	"Monday"	"2"	92
"Indiana"	"18"	"2007"	"2007"	"Tuesday"	"3"	92
"Indiana"	"18"	"2007"	"2007"	"Wednesday"	"4"	98
"Indiana"	"18"	"2007"	"2007"	"Thursday"	"5"	118
"Indiana"	"18"	"2007"	"2007"	"Friday"	"6"	125
"Indiana"	"18"	"2007"	"2007"	"Saturday"	"7"	114
"Indiana"	"18"	"2008"	"2008"	"Sunday"	"1"	135
"Indiana"	"18"	"2008"	"2008"	"Monday"	"2"	100
"Indiana"	"18"	"2008"	"2008"	"Tuesday"	"3"	99
"Indiana"	"18"	"2008"	"2008"	"Wednesday"	"4"	108
"Indiana"	"18"	"2008"	"2008"	"Thursday"	"5"	99
"Indiana"	"18"	"2008"	"2008"	"Friday"	"6"	114
"Indiana"	"18"	"2008"	"2008"	"Saturday"	"7"	169
"Indiana"	"18"	"2009"	"2009"	"Sunday"	"1"	127
"Indiana"	"18"	"2009"	"2009"	"Monday"	"2"	121
"Indiana"	"18"	"2009"	"2009"	"Tuesday"	"3"	110
"Indiana"	"18"	"2009"	"2009"	"Wednesday"	"4"	123
"Indiana"	"18"	"2009"	"2009"	"Thursday"	"5"	139
"Indiana"	"18"	"2009"	"2009"	"Friday"	"6"	121
"Indiana"	"18"	"2009"	"2009"	"Saturday"	"7"	146
"Indiana"	"18"	"2010"	"2010"	"Sunday"	"1"	137
"Indiana"	"18"	"2010"	"2010"	"Monday"	"2"	91
"Indiana"	"18"	"2010"	"2010"	"Tuesday"	"3"	128
"Indiana"	"18"	"2010"	"2010"	"Wednesday"	"4"	122
"Indiana"	"18"	"2010"	"2010"	"Thursday"	"5"	136
"Indiana"	"18"	"2010"	"2010"	"Friday"	"6"	144
"Indiana"	"18"	"2010"	"2010"	"Saturday"	"7"	153
"Indiana"	"18"	"2011"	"2011"	"Sunday"	"1"	139
"Indiana"	"18"	"2011"	"2011"	"Monday"	"2"	131
"Indiana"	"18"	"2011"	"2011"	"Tuesday"	"3"	118
"Indiana"	"18"	"2011"	"2011"	"Wednesday"	"4"	124
"Indiana"	"18"	"2011"	"2011"	"Thursday"	"5"	140
"Indiana"	"18"	"2011"	"2011"	"Friday"	"6"	138
"Indiana"	"18"	"2011"	"2011"	"Saturday"	"7"	178
"Indiana"	"18"	"2012"	"2012"	"Sunday"	"1"	146
"Indiana"	"18"	"2012"	"2012"	"Monday"	"2"	110
"Indiana"	"18"	"2012"	"2012"	"Tuesday"	"3"	130
"Indiana"	"18"	"2012"	"2012"	"Wednesday"	"4"	129
"Indiana"	"18"	"2012"	"2012"	"Thursday"	"5"	154
"Indiana"	"18"	"2012"	"2012"	"Friday"	"6"	165
"Indiana"	"18"	"2012"	"2012"	"Saturday"	"7"	165
"Indiana"	"18"	"2013"	"2013"	"Sunday"	"1"	160
"Indiana"	"18"	"2013"	"2013"	"Monday"	"2"	126
"Indiana"	"18"	"2013"	"2013"	"Tuesday"	"3"	133
"Indiana"	"18"	"2013"	"2013"	"Wednesday"	"4"	158
"Indiana"	"18"	"2013"	"2013"	"Thursday"	"5"	142
"Indiana"	"18"	"2013"	"2013"	"Friday"	"6"	163
"Indiana"	"18"	"2013"	"2013"	"Saturday"	"7"	168
"Indiana"	"18"	"2014"	"2014"	"Sunday"	"1"	189
"Indiana"	"18"	"2014"	"2014"	"Monday"	"2"	143
"Indiana"	"18"	"2014"	"2014"	"Tuesday"	"3"	139
"Indiana"	"18"	"2014"	"2014"	"Wednesday"	"4"	173
"Indiana"	"18"	"2014"	"2014"	"Thursday"	"5"	154
"Indiana"	"18"	"2014"	"2014"	"Friday"	"6"	155
"Indiana"	"18"	"2014"	"2014"	"Saturday"	"7"	211
"Indiana"	"18"	"2015"	"2015"	"Sunday"	"1"	179
"Indiana"	"18"	"2015"	"2015"	"Monday"	"2"	165
"Indiana"	"18"	"2015"	"2015"	"Tuesday"	"3"	187
"Indiana"	"18"	"2015"	"2015"	"Wednesday"	"4"	181
"Indiana"	"18"	"2015"	"2015"	"Thursday"	"5"	158
"Indiana"	"18"	"2015"	"2015"	"Friday"	"6"	175
"Indiana"	"18"	"2015"	"2015"	"Saturday"	"7"	193
"Iowa"	"19"	"1999"	"1999"	"Sunday"	"1"	10
"Iowa"	"19"	"1999"	"1999"	"Monday"	"2"	Suppressed
"Iowa"	"19"	"1999"	"1999"	"Tuesday"	"3"	Suppressed
"Iowa"	"19"	"1999"	"1999"	"Wednesday"	"4"	Suppressed
"Iowa"	"19"	"1999"	"1999"	"Thursday"	"5"	Suppressed
"Iowa"	"19"	"1999"	"1999"	"Friday"	"6"	Suppressed
"Iowa"	"19"	"1999"	"1999"	"Saturday"	"7"	Suppressed
"Iowa"	"19"	"2000"	"2000"	"Sunday"	"1"	16
"Iowa"	"19"	"2000"	"2000"	"Monday"	"2"	Suppressed
"Iowa"	"19"	"2000"	"2000"	"Tuesday"	"3"	Suppressed
"Iowa"	"19"	"2000"	"2000"	"Wednesday"	"4"	Suppressed
"Iowa"	"19"	"2000"	"2000"	"Thursday"	"5"	10
"Iowa"	"19"	"2000"	"2000"	"Friday"	"6"	10
"Iowa"	"19"	"2000"	"2000"	"Saturday"	"7"	10
"Iowa"	"19"	"2001"	"2001"	"Sunday"	"1"	13
"Iowa"	"19"	"2001"	"2001"	"Monday"	"2"	11
"Iowa"	"19"	"2001"	"2001"	"Tuesday"	"3"	11
"Iowa"	"19"	"2001"	"2001"	"Wednesday"	"4"	13
"Iowa"	"19"	"2001"	"2001"	"Thursday"	"5"	12
"Iowa"	"19"	"2001"	"2001"	"Friday"	"6"	11
"Iowa"	"19"	"2001"	"2001"	"Saturday"	"7"	15
"Iowa"	"19"	"2002"	"2002"	"Sunday"	"1"	14
"Iowa"	"19"	"2002"	"2002"	"Monday"	"2"	18
"Iowa"	"19"	"2002"	"2002"	"Tuesday"	"3"	13
"Iowa"	"19"	"2002"	"2002"	"Wednesday"	"4"	Suppressed
"Iowa"	"19"	"2002"	"2002"	"Thursday"	"5"	Suppressed
"Iowa"	"19"	"2002"	"2002"	"Friday"	"6"	15
"Iowa"	"19"	"2002"	"2002"	"Saturday"	"7"	11
"Iowa"	"19"	"2003"	"2003"	"Sunday"	"1"	12
"Iowa"	"19"	"2003"	"2003"	"Monday"	"2"	15
"Iowa"	"19"	"2003"	"2003"	"Tuesday"	"3"	12
"Iowa"	"19"	"2003"	"2003"	"Wednesday"	"4"	15
"Iowa"	"19"	"2003"	"2003"	"Thursday"	"5"	13
"Iowa"	"19"	"2003"	"2003"	"Friday"	"6"	11
"Iowa"	"19"	"2003"	"2003"	"Saturday"	"7"	14
"Iowa"	"19"	"2004"	"2004"	"Sunday"	"1"	17
"Iowa"	"19"	"2004"	"2004"	"Monday"	"2"	18
"Iowa"	"19"	"2004"	"2004"	"Tuesday"	"3"	14
"Iowa"	"19"	"2004"	"2004"	"Wednesday"	"4"	18
"Iowa"	"19"	"2004"	"2004"	"Thursday"	"5"	21
"Iowa"	"19"	"2004"	"2004"	"Friday"	"6"	24
"Iowa"	"19"	"2004"	"2004"	"Saturday"	"7"	10
"Iowa"	"19"	"2005"	"2005"	"Sunday"	"1"	17
"Iowa"	"19"	"2005"	"2005"	"Monday"	"2"	22
"Iowa"	"19"	"2005"	"2005"	"Tuesday"	"3"	20
"Iowa"	"19"	"2005"	"2005"	"Wednesday"	"4"	18
"Iowa"	"19"	"2005"	"2005"	"Thursday"	"5"	18
"Iowa"	"19"	"2005"	"2005"	"Friday"	"6"	19
"Iowa"	"19"	"2005"	"2005"	"Saturday"	"7"	19
"Iowa"	"19"	"2006"	"2006"	"Sunday"	"1"	25
"Iowa"	"19"	"2006"	"2006"	"Monday"	"2"	26
"Iowa"	"19"	"2006"	"2006"	"Tuesday"	"3"	23
"Iowa"	"19"	"2006"	"2006"	"Wednesday"	"4"	28
"Iowa"	"19"	"2006"	"2006"	"Thursday"	"5"	18
"Iowa"	"19"	"2006"	"2006"	"Friday"	"6"	33
"Iowa"	"19"	"2006"	"2006"	"Saturday"	"7"	27
"Iowa"	"19"	"2007"	"2007"	"Sunday"	"1"	31
"Iowa"	"19"	"2007"	"2007"	"Monday"	"2"	26
"Iowa"	"19"	"2007"	"2007"	"Tuesday"	"3"	32
"Iowa"	"19"	"2007"	"2007"	"Wednesday"	"4"	25
"Iowa"	"19"	"2007"	"2007"	"Thursday"	"5"	29
"Iowa"	"19"	"2007"	"2007"	"Friday"	"6"	24
"Iowa"	"19"	"2007"	"2007"	"Saturday"	"7"	31
"Iowa"	"19"	"2008"	"2008"	"Sunday"	"1"	26
"Iowa"	"19"	"2008"	"2008"	"Monday"	"2"	25
"Iowa"	"19"	"2008"	"2008"	"Tuesday"	"3"	32
"Iowa"	"19"	"2008"	"2008"	"Wednesday"	"4"	29
"Iowa"	"19"	"2008"	"2008"	"Thursday"	"5"	37
"Iowa"	"19"	"2008"	"2008"	"Friday"	"6"	26
"Iowa"	"19"	"2008"	"2008"	"Saturday"	"7"	27
"Iowa"	"19"	"2009"	"2009"	"Sunday"	"1"	28
"Iowa"	"19"	"2009"	"2009"	"Monday"	"2"	25
"Iowa"	"19"	"2009"	"2009"	"Tuesday"	"3"	18
"Iowa"	"19"	"2009"	"2009"	"Wednesday"	"4"	34
"Iowa"	"19"	"2009"	"2009"	"Thursday"	"5"	38
"Iowa"	"19"	"2009"	"2009"	"Friday"	"6"	22
"Iowa"	"19"	"2009"	"2009"	"Saturday"	"7"	38
"Iowa"	"19"	"2010"	"2010"	"Sunday"	"1"	34
"Iowa"	"19"	"2010"	"2010"	"Monday"	"2"	35
"Iowa"	"19"	"2010"	"2010"	"Tuesday"	"3"	38
"Iowa"	"19"	"2010"	"2010"	"Wednesday"	"4"	29
"Iowa"	"19"	"2010"	"2010"	"Thursday"	"5"	37
"Iowa"	"19"	"2010"	"2010"	"Friday"	"6"	28
"Iowa"	"19"	"2010"	"2010"	"Saturday"	"7"	45
"Iowa"	"19"	"2011"	"2011"	"Sunday"	"1"	42
"Iowa"	"19"	"2011"	"2011"	"Monday"	"2"	30
"Iowa"	"19"	"2011"	"2011"	"Tuesday"	"3"	27
"Iowa"	"19"	"2011"	"2011"	"Wednesday"	"4"	43
"Iowa"	"19"	"2011"	"2011"	"Thursday"	"5"	34
"Iowa"	"19"	"2011"	"2011"	"Friday"	"6"	31
"Iowa"	"19"	"2011"	"2011"	"Saturday"	"7"	42
"Iowa"	"19"	"2012"	"2012"	"Sunday"	"1"	38
"Iowa"	"19"	"2012"	"2012"	"Monday"	"2"	45
"Iowa"	"19"	"2012"	"2012"	"Tuesday"	"3"	26
"Iowa"	"19"	"2012"	"2012"	"Wednesday"	"4"	41
"Iowa"	"19"	"2012"	"2012"	"Thursday"	"5"	35
"Iowa"	"19"	"2012"	"2012"	"Friday"	"6"	35
"Iowa"	"19"	"2012"	"2012"	"Saturday"	"7"	36
"Iowa"	"19"	"2013"	"2013"	"Sunday"	"1"	35
"Iowa"	"19"	"2013"	"2013"	"Monday"	"2"	39
"Iowa"	"19"	"2013"	"2013"	"Tuesday"	"3"	43
"Iowa"	"19"	"2013"	"2013"	"Wednesday"	"4"	28
"Iowa"	"19"	"2013"	"2013"	"Thursday"	"5"	41
"Iowa"	"19"	"2013"	"2013"	"Friday"	"6"	37
"Iowa"	"19"	"2013"	"2013"	"Saturday"	"7"	49
"Iowa"	"19"	"2014"	"2014"	"Sunday"	"1"	42
"Iowa"	"19"	"2014"	"2014"	"Monday"	"2"	41
"Iowa"	"19"	"2014"	"2014"	"Tuesday"	"3"	26
"Iowa"	"19"	"2014"	"2014"	"Wednesday"	"4"	39
"Iowa"	"19"	"2014"	"2014"	"Thursday"	"5"	31
"Iowa"	"19"	"2014"	"2014"	"Friday"	"6"	43
"Iowa"	"19"	"2014"	"2014"	"Saturday"	"7"	34
"Iowa"	"19"	"2015"	"2015"	"Sunday"	"1"	52
"Iowa"	"19"	"2015"	"2015"	"Monday"	"2"	37
"Iowa"	"19"	"2015"	"2015"	"Tuesday"	"3"	51
"Iowa"	"19"	"2015"	"2015"	"Wednesday"	"4"	47
"Iowa"	"19"	"2015"	"2015"	"Thursday"	"5"	31
"Iowa"	"19"	"2015"	"2015"	"Friday"	"6"	47
"Iowa"	"19"	"2015"	"2015"	"Saturday"	"7"	35
"Kansas"	"20"	"1999"	"1999"	"Sunday"	"1"	14
"Kansas"	"20"	"1999"	"1999"	"Monday"	"2"	Suppressed
"Kansas"	"20"	"1999"	"1999"	"Tuesday"	"3"	14
"Kansas"	"20"	"1999"	"1999"	"Wednesday"	"4"	11
"Kansas"	"20"	"1999"	"1999"	"Thursday"	"5"	15
"Kansas"	"20"	"1999"	"1999"	"Friday"	"6"	Suppressed
"Kansas"	"20"	"1999"	"1999"	"Saturday"	"7"	15
"Kansas"	"20"	"2000"	"2000"	"Sunday"	"1"	19
"Kansas"	"20"	"2000"	"2000"	"Monday"	"2"	15
"Kansas"	"20"	"2000"	"2000"	"Tuesday"	"3"	Suppressed
"Kansas"	"20"	"2000"	"2000"	"Wednesday"	"4"	11
"Kansas"	"20"	"2000"	"2000"	"Thursday"	"5"	18
"Kansas"	"20"	"2000"	"2000"	"Friday"	"6"	11
"Kansas"	"20"	"2000"	"2000"	"Saturday"	"7"	15
"Kansas"	"20"	"2001"	"2001"	"Sunday"	"1"	17
"Kansas"	"20"	"2001"	"2001"	"Monday"	"2"	15
"Kansas"	"20"	"2001"	"2001"	"Tuesday"	"3"	14
"Kansas"	"20"	"2001"	"2001"	"Wednesday"	"4"	19
"Kansas"	"20"	"2001"	"2001"	"Thursday"	"5"	25
"Kansas"	"20"	"2001"	"2001"	"Friday"	"6"	25
"Kansas"	"20"	"2001"	"2001"	"Saturday"	"7"	13
"Kansas"	"20"	"2002"	"2002"	"Sunday"	"1"	25
"Kansas"	"20"	"2002"	"2002"	"Monday"	"2"	26
"Kansas"	"20"	"2002"	"2002"	"Tuesday"	"3"	18
"Kansas"	"20"	"2002"	"2002"	"Wednesday"	"4"	25
"Kansas"	"20"	"2002"	"2002"	"Thursday"	"5"	25
"Kansas"	"20"	"2002"	"2002"	"Friday"	"6"	23
"Kansas"	"20"	"2002"	"2002"	"Saturday"	"7"	23
"Kansas"	"20"	"2003"	"2003"	"Sunday"	"1"	24
"Kansas"	"20"	"2003"	"2003"	"Monday"	"2"	24
"Kansas"	"20"	"2003"	"2003"	"Tuesday"	"3"	31
"Kansas"	"20"	"2003"	"2003"	"Wednesday"	"4"	29
"Kansas"	"20"	"2003"	"2003"	"Thursday"	"5"	15
"Kansas"	"20"	"2003"	"2003"	"Friday"	"6"	23
"Kansas"	"20"	"2003"	"2003"	"Saturday"	"7"	36
"Kansas"	"20"	"2004"	"2004"	"Sunday"	"1"	27
"Kansas"	"20"	"2004"	"2004"	"Monday"	"2"	23
"Kansas"	"20"	"2004"	"2004"	"Tuesday"	"3"	32
"Kansas"	"20"	"2004"	"2004"	"Wednesday"	"4"	36
"Kansas"	"20"	"2004"	"2004"	"Thursday"	"5"	26
"Kansas"	"20"	"2004"	"2004"	"Friday"	"6"	34
"Kansas"	"20"	"2004"	"2004"	"Saturday"	"7"	37
"Kansas"	"20"	"2005"	"2005"	"Sunday"	"1"	41
"Kansas"	"20"	"2005"	"2005"	"Monday"	"2"	33
"Kansas"	"20"	"2005"	"2005"	"Tuesday"	"3"	27
"Kansas"	"20"	"2005"	"2005"	"Wednesday"	"4"	38
"Kansas"	"20"	"2005"	"2005"	"Thursday"	"5"	30
"Kansas"	"20"	"2005"	"2005"	"Friday"	"6"	36
"Kansas"	"20"	"2005"	"2005"	"Saturday"	"7"	32
"Kansas"	"20"	"2006"	"2006"	"Sunday"	"1"	47
"Kansas"	"20"	"2006"	"2006"	"Monday"	"2"	28
"Kansas"	"20"	"2006"	"2006"	"Tuesday"	"3"	34
"Kansas"	"20"	"2006"	"2006"	"Wednesday"	"4"	38
"Kansas"	"20"	"2006"	"2006"	"Thursday"	"5"	25
"Kansas"	"20"	"2006"	"2006"	"Friday"	"6"	37
"Kansas"	"20"	"2006"	"2006"	"Saturday"	"7"	44
"Kansas"	"20"	"2007"	"2007"	"Sunday"	"1"	36
"Kansas"	"20"	"2007"	"2007"	"Monday"	"2"	38
