"County"	"County Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
"Sac County, IA"	"19161"	"Black or African American"	"2054-5"	Suppressed	908	Suppressed
"Sac County, IA"	"19161"	"White"	"2106-3"	Suppressed	179601	Suppressed
"Scott County, IA"	"19163"	"American Indian or Alaska Native"	"1002-5"	Suppressed	12525	Suppressed
"Scott County, IA"	"19163"	"Asian or Pacific Islander"	"A-PI"	Suppressed	57305	Suppressed
"Scott County, IA"	"19163"	"Black or African American"	"2054-5"	28	213512	13.1
"Scott County, IA"	"19163"	"White"	"2106-3"	253	2485212	10.2
"Shelby County, IA"	"19165"	"American Indian or Alaska Native"	"1002-5"	Suppressed	571	Suppressed
"Shelby County, IA"	"19165"	"Asian or Pacific Islander"	"A-PI"	Suppressed	796	Suppressed
"Shelby County, IA"	"19165"	"Black or African American"	"2054-5"	Suppressed	888	Suppressed
"Shelby County, IA"	"19165"	"White"	"2106-3"	Suppressed	209662	Suppressed
"Sioux County, IA"	"19167"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1894	Suppressed
"Sioux County, IA"	"19167"	"Asian or Pacific Islander"	"A-PI"	Suppressed	4746	Suppressed
"Sioux County, IA"	"19167"	"Black or African American"	"2054-5"	Suppressed	3758	Suppressed
"Sioux County, IA"	"19167"	"White"	"2106-3"	Suppressed	553782	Suppressed
"Story County, IA"	"19169"	"American Indian or Alaska Native"	"1002-5"	Suppressed	3809	Suppressed
"Story County, IA"	"19169"	"Asian or Pacific Islander"	"A-PI"	Suppressed	89889	Suppressed
"Story County, IA"	"19169"	"Black or African American"	"2054-5"	Suppressed	39806	Suppressed
"Story County, IA"	"19169"	"White"	"2106-3"	60	1336940	4.5
"Tama County, IA"	"19171"	"American Indian or Alaska Native"	"1002-5"	Suppressed	24386	Suppressed
"Tama County, IA"	"19171"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1088	Suppressed
"Tama County, IA"	"19171"	"Black or African American"	"2054-5"	Suppressed	1915	Suppressed
"Tama County, IA"	"19171"	"White"	"2106-3"	11	276720	Unreliable
"Taylor County, IA"	"19173"	"American Indian or Alaska Native"	"1002-5"	Suppressed	180	Suppressed
"Taylor County, IA"	"19173"	"Asian or Pacific Islander"	"A-PI"	Suppressed	406	Suppressed
"Taylor County, IA"	"19173"	"Black or African American"	"2054-5"	Suppressed	394	Suppressed
"Taylor County, IA"	"19173"	"White"	"2106-3"	Suppressed	109607	Suppressed
"Union County, IA"	"19175"	"American Indian or Alaska Native"	"1002-5"	Suppressed	615	Suppressed
"Union County, IA"	"19175"	"Asian or Pacific Islander"	"A-PI"	Suppressed	927	Suppressed
"Union County, IA"	"19175"	"Black or African American"	"2054-5"	Suppressed	1718	Suppressed
"Union County, IA"	"19175"	"White"	"2106-3"	13	206840	Unreliable
"Van Buren County, IA"	"19177"	"American Indian or Alaska Native"	"1002-5"	Suppressed	215	Suppressed
"Van Buren County, IA"	"19177"	"Asian or Pacific Islander"	"A-PI"	Suppressed	622	Suppressed
"Van Buren County, IA"	"19177"	"Black or African American"	"2054-5"	Suppressed	396	Suppressed
"Van Buren County, IA"	"19177"	"White"	"2106-3"	Suppressed	128227	Suppressed
"Wapello County, IA"	"19179"	"American Indian or Alaska Native"	"1002-5"	Suppressed	3851	Suppressed
"Wapello County, IA"	"19179"	"Asian or Pacific Islander"	"A-PI"	Suppressed	5651	Suppressed
"Wapello County, IA"	"19179"	"Black or African American"	"2054-5"	Suppressed	10523	Suppressed
"Wapello County, IA"	"19179"	"White"	"2106-3"	32	585409	5.5
"Warren County, IA"	"19181"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1795	Suppressed
"Warren County, IA"	"19181"	"Asian or Pacific Islander"	"A-PI"	Suppressed	4739	Suppressed
"Warren County, IA"	"19181"	"Black or African American"	"2054-5"	Suppressed	5360	Suppressed
"Warren County, IA"	"19181"	"White"	"2106-3"	30	743917	4.0
"Washington County, IA"	"19183"	"American Indian or Alaska Native"	"1002-5"	Suppressed	972	Suppressed
"Washington County, IA"	"19183"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1542	Suppressed
"Washington County, IA"	"19183"	"Black or African American"	"2054-5"	Suppressed	3302	Suppressed
"Washington County, IA"	"19183"	"White"	"2106-3"	16	359645	Unreliable
"Wayne County, IA"	"19185"	"American Indian or Alaska Native"	"1002-5"	Suppressed	199	Suppressed
"Wayne County, IA"	"19185"	"Asian or Pacific Islander"	"A-PI"	Suppressed	348	Suppressed
"Wayne County, IA"	"19185"	"Black or African American"	"2054-5"	Suppressed	535	Suppressed
"Wayne County, IA"	"19185"	"White"	"2106-3"	Suppressed	109233	Suppressed
"Webster County, IA"	"19187"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2504	Suppressed
"Webster County, IA"	"19187"	"Asian or Pacific Islander"	"A-PI"	Suppressed	5133	Suppressed
"Webster County, IA"	"19187"	"Black or African American"	"2054-5"	Suppressed	28742	Suppressed
"Webster County, IA"	"19187"	"White"	"2106-3"	55	618203	8.9
"Winnebago County, IA"	"19189"	"American Indian or Alaska Native"	"1002-5"	Suppressed	424	Suppressed
"Winnebago County, IA"	"19189"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1577	Suppressed
"Winnebago County, IA"	"19189"	"Black or African American"	"2054-5"	Suppressed	1815	Suppressed
"Winnebago County, IA"	"19189"	"White"	"2106-3"	Suppressed	184574	Suppressed
"Winneshiek County, IA"	"19191"	"American Indian or Alaska Native"	"1002-5"	Suppressed	333	Suppressed
"Winneshiek County, IA"	"19191"	"Asian or Pacific Islander"	"A-PI"	Suppressed	3823	Suppressed
"Winneshiek County, IA"	"19191"	"Black or African American"	"2054-5"	Suppressed	2918	Suppressed
"Winneshiek County, IA"	"19191"	"White"	"2106-3"	Suppressed	350779	Suppressed
"Woodbury County, IA"	"19193"	"American Indian or Alaska Native"	"1002-5"	Suppressed	44045	Suppressed
"Woodbury County, IA"	"19193"	"Asian or Pacific Islander"	"A-PI"	Suppressed	48375	Suppressed
"Woodbury County, IA"	"19193"	"Black or African American"	"2054-5"	Suppressed	53453	Suppressed
"Woodbury County, IA"	"19193"	"White"	"2106-3"	113	1589907	7.1
"Worth County, IA"	"19195"	"American Indian or Alaska Native"	"1002-5"	Suppressed	241	Suppressed
"Worth County, IA"	"19195"	"Asian or Pacific Islander"	"A-PI"	Suppressed	433	Suppressed
"Worth County, IA"	"19195"	"Black or African American"	"2054-5"	Suppressed	846	Suppressed
"Worth County, IA"	"19195"	"White"	"2106-3"	Suppressed	129019	Suppressed
"Wright County, IA"	"19197"	"American Indian or Alaska Native"	"1002-5"	Suppressed	554	Suppressed
"Wright County, IA"	"19197"	"Asian or Pacific Islander"	"A-PI"	Suppressed	808	Suppressed
"Wright County, IA"	"19197"	"Black or African American"	"2054-5"	Suppressed	1418	Suppressed
"Wright County, IA"	"19197"	"White"	"2106-3"	Suppressed	226969	Suppressed
"Allen County, KS"	"20001"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2402	Suppressed
"Allen County, KS"	"20001"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1100	Suppressed
"Allen County, KS"	"20001"	"Black or African American"	"2054-5"	Suppressed	5691	Suppressed
"Allen County, KS"	"20001"	"White"	"2106-3"	28	222297	12.6
"Anderson County, KS"	"20003"	"American Indian or Alaska Native"	"1002-5"	Suppressed	954	Suppressed
"Anderson County, KS"	"20003"	"Asian or Pacific Islander"	"A-PI"	Suppressed	618	Suppressed
"Anderson County, KS"	"20003"	"Black or African American"	"2054-5"	Suppressed	997	Suppressed
"Anderson County, KS"	"20003"	"White"	"2106-3"	Suppressed	134400	Suppressed
"Atchison County, KS"	"20005"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1963	Suppressed
"Atchison County, KS"	"20005"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1470	Suppressed
"Atchison County, KS"	"20005"	"Black or African American"	"2054-5"	Suppressed	17242	Suppressed
"Atchison County, KS"	"20005"	"White"	"2106-3"	17	265031	Unreliable
"Barber County, KS"	"20007"	"American Indian or Alaska Native"	"1002-5"	Suppressed	568	Suppressed
"Barber County, KS"	"20007"	"Asian or Pacific Islander"	"A-PI"	Suppressed	280	Suppressed
"Barber County, KS"	"20007"	"Black or African American"	"2054-5"	Suppressed	706	Suppressed
"Barber County, KS"	"20007"	"White"	"2106-3"	10	83300	Unreliable
"Barton County, KS"	"20009"	"American Indian or Alaska Native"	"1002-5"	Suppressed	3671	Suppressed
"Barton County, KS"	"20009"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1712	Suppressed
"Barton County, KS"	"20009"	"Black or African American"	"2054-5"	Suppressed	9066	Suppressed
"Barton County, KS"	"20009"	"White"	"2106-3"	19	455080	Unreliable
"Bourbon County, KS"	"20011"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2484	Suppressed
"Bourbon County, KS"	"20011"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1388	Suppressed
"Bourbon County, KS"	"20011"	"Black or African American"	"2054-5"	Suppressed	9250	Suppressed
"Bourbon County, KS"	"20011"	"White"	"2106-3"	24	243143	9.9
"Brown County, KS"	"20013"	"American Indian or Alaska Native"	"1002-5"	Suppressed	16799	Suppressed
"Brown County, KS"	"20013"	"Asian or Pacific Islander"	"A-PI"	Suppressed	540	Suppressed
"Brown County, KS"	"20013"	"Black or African American"	"2054-5"	Suppressed	3623	Suppressed
"Brown County, KS"	"20013"	"White"	"2106-3"	11	151673	Unreliable
"Butler County, KS"	"20015"	"American Indian or Alaska Native"	"1002-5"	Suppressed	13067	Suppressed
"Butler County, KS"	"20015"	"Asian or Pacific Islander"	"A-PI"	Suppressed	9002	Suppressed
"Butler County, KS"	"20015"	"Black or African American"	"2054-5"	Suppressed	21711	Suppressed
"Butler County, KS"	"20015"	"White"	"2106-3"	117	1035344	11.3
"Chase County, KS"	"20017"	"American Indian or Alaska Native"	"1002-5"	Suppressed	278	Suppressed
"Chase County, KS"	"20017"	"Asian or Pacific Islander"	"A-PI"	Suppressed	133	Suppressed
"Chase County, KS"	"20017"	"Black or African American"	"2054-5"	Suppressed	665	Suppressed
"Chase County, KS"	"20017"	"White"	"2106-3"	Suppressed	47644	Suppressed
"Chautauqua County, KS"	"20019"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2983	Suppressed
"Chautauqua County, KS"	"20019"	"Asian or Pacific Islander"	"A-PI"	Suppressed	104	Suppressed
"Chautauqua County, KS"	"20019"	"Black or African American"	"2054-5"	Suppressed	675	Suppressed
"Chautauqua County, KS"	"20019"	"White"	"2106-3"	Suppressed	61935	Suppressed
"Cherokee County, KS"	"20021"	"American Indian or Alaska Native"	"1002-5"	Suppressed	18020	Suppressed
"Cherokee County, KS"	"20021"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1861	Suppressed
"Cherokee County, KS"	"20021"	"Black or African American"	"2054-5"	Suppressed	3731	Suppressed
"Cherokee County, KS"	"20021"	"White"	"2106-3"	47	345847	13.6
"Cheyenne County, KS"	"20023"	"American Indian or Alaska Native"	"1002-5"	Suppressed	90	Suppressed
"Cheyenne County, KS"	"20023"	"Asian or Pacific Islander"	"A-PI"	Suppressed	326	Suppressed
"Cheyenne County, KS"	"20023"	"Black or African American"	"2054-5"	Suppressed	102	Suppressed
"Cheyenne County, KS"	"20023"	"White"	"2106-3"	Suppressed	48121	Suppressed
"Clark County, KS"	"20025"	"American Indian or Alaska Native"	"1002-5"	Suppressed	362	Suppressed
"Clark County, KS"	"20025"	"Asian or Pacific Islander"	"A-PI"	Suppressed	273	Suppressed
"Clark County, KS"	"20025"	"Black or African American"	"2054-5"	Suppressed	280	Suppressed
"Clark County, KS"	"20025"	"White"	"2106-3"	Suppressed	37564	Suppressed
"Clay County, KS"	"20027"	"American Indian or Alaska Native"	"1002-5"	Suppressed	665	Suppressed
"Clay County, KS"	"20027"	"Asian or Pacific Islander"	"A-PI"	Suppressed	473	Suppressed
"Clay County, KS"	"20027"	"Black or African American"	"2054-5"	Suppressed	1125	Suppressed
"Clay County, KS"	"20027"	"White"	"2106-3"	13	142921	Unreliable
"Cloud County, KS"	"20029"	"American Indian or Alaska Native"	"1002-5"	Suppressed	638	Suppressed
"Cloud County, KS"	"20029"	"Asian or Pacific Islander"	"A-PI"	Suppressed	545	Suppressed
"Cloud County, KS"	"20029"	"Black or African American"	"2054-5"	Suppressed	1367	Suppressed
"Cloud County, KS"	"20029"	"White"	"2106-3"	Suppressed	161859	Suppressed
"Coffey County, KS"	"20031"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1058	Suppressed
"Coffey County, KS"	"20031"	"Asian or Pacific Islander"	"A-PI"	Suppressed	656	Suppressed
"Coffey County, KS"	"20031"	"Black or African American"	"2054-5"	Suppressed	1075	Suppressed
"Coffey County, KS"	"20031"	"White"	"2106-3"	12	143826	Unreliable
"Comanche County, KS"	"20033"	"American Indian or Alaska Native"	"1002-5"	Suppressed	95	Suppressed
"Comanche County, KS"	"20033"	"Asian or Pacific Islander"	"A-PI"	Suppressed	130	Suppressed
"Comanche County, KS"	"20033"	"Black or African American"	"2054-5"	Suppressed	141	Suppressed
"Comanche County, KS"	"20033"	"White"	"2106-3"	Suppressed	32198	Suppressed
"Cowley County, KS"	"20035"	"American Indian or Alaska Native"	"1002-5"	Suppressed	16925	Suppressed
"Cowley County, KS"	"20035"	"Asian or Pacific Islander"	"A-PI"	Suppressed	10939	Suppressed
"Cowley County, KS"	"20035"	"Black or African American"	"2054-5"	Suppressed	21860	Suppressed
"Cowley County, KS"	"20035"	"White"	"2106-3"	52	565578	9.2
"Crawford County, KS"	"20037"	"American Indian or Alaska Native"	"1002-5"	Suppressed	8457	Suppressed
"Crawford County, KS"	"20037"	"Asian or Pacific Islander"	"A-PI"	Suppressed	10658	Suppressed
"Crawford County, KS"	"20037"	"Black or African American"	"2054-5"	Suppressed	16916	Suppressed
"Crawford County, KS"	"20037"	"White"	"2106-3"	57	624335	9.1
"Decatur County, KS"	"20039"	"American Indian or Alaska Native"	"1002-5"	Suppressed	154	Suppressed
"Decatur County, KS"	"20039"	"Asian or Pacific Islander"	"A-PI"	Suppressed	137	Suppressed
"Decatur County, KS"	"20039"	"Black or African American"	"2054-5"	Suppressed	436	Suppressed
"Decatur County, KS"	"20039"	"White"	"2106-3"	Suppressed	52388	Suppressed
"Dickinson County, KS"	"20041"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2194	Suppressed
"Dickinson County, KS"	"20041"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1431	Suppressed
"Dickinson County, KS"	"20041"	"Black or African American"	"2054-5"	Suppressed	4373	Suppressed
"Dickinson County, KS"	"20041"	"White"	"2106-3"	16	322676	Unreliable
"Doniphan County, KS"	"20043"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1853	Suppressed
"Doniphan County, KS"	"20043"	"Asian or Pacific Islander"	"A-PI"	Suppressed	425	Suppressed
"Doniphan County, KS"	"20043"	"Black or African American"	"2054-5"	Suppressed	4608	Suppressed
"Doniphan County, KS"	"20043"	"White"	"2106-3"	Suppressed	129104	Suppressed
"Douglas County, KS"	"20045"	"American Indian or Alaska Native"	"1002-5"	Suppressed	56722	Suppressed
"Douglas County, KS"	"20045"	"Asian or Pacific Islander"	"A-PI"	Suppressed	76910	Suppressed
"Douglas County, KS"	"20045"	"Black or African American"	"2054-5"	Suppressed	93717	Suppressed
"Douglas County, KS"	"20045"	"White"	"2106-3"	127	1608990	7.9
"Edwards County, KS"	"20047"	"American Indian or Alaska Native"	"1002-5"	Suppressed	510	Suppressed
"Edwards County, KS"	"20047"	"Asian or Pacific Islander"	"A-PI"	Suppressed	200	Suppressed
"Edwards County, KS"	"20047"	"Black or African American"	"2054-5"	Suppressed	647	Suppressed
"Edwards County, KS"	"20047"	"White"	"2106-3"	Suppressed	52114	Suppressed
"Elk County, KS"	"20049"	"American Indian or Alaska Native"	"1002-5"	Suppressed	709	Suppressed
"Elk County, KS"	"20049"	"Asian or Pacific Islander"	"A-PI"	Suppressed	198	Suppressed
"Elk County, KS"	"20049"	"Black or African American"	"2054-5"	Suppressed	278	Suppressed
"Elk County, KS"	"20049"	"White"	"2106-3"	Suppressed	49050	Suppressed
"Ellis County, KS"	"20051"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1688	Suppressed
"Ellis County, KS"	"20051"	"Asian or Pacific Islander"	"A-PI"	Suppressed	6033	Suppressed
"Ellis County, KS"	"20051"	"Black or African American"	"2054-5"	Suppressed	6060	Suppressed
"Ellis County, KS"	"20051"	"White"	"2106-3"	13	463959	Unreliable
"Ellsworth County, KS"	"20053"	"American Indian or Alaska Native"	"1002-5"	Suppressed	724	Suppressed
"Ellsworth County, KS"	"20053"	"Asian or Pacific Islander"	"A-PI"	Suppressed	444	Suppressed
"Ellsworth County, KS"	"20053"	"Black or African American"	"2054-5"	Suppressed	5180	Suppressed
"Ellsworth County, KS"	"20053"	"White"	"2106-3"	Suppressed	103319	Suppressed
"Finney County, KS"	"20055"	"American Indian or Alaska Native"	"1002-5"	Suppressed	8728	Suppressed
"Finney County, KS"	"20055"	"Asian or Pacific Islander"	"A-PI"	Suppressed	22352	Suppressed
"Finney County, KS"	"20055"	"Black or African American"	"2054-5"	Suppressed	16172	Suppressed
"Finney County, KS"	"20055"	"White"	"2106-3"	24	589422	4.1
"Ford County, KS"	"20057"	"American Indian or Alaska Native"	"1002-5"	Suppressed	8352	Suppressed
"Ford County, KS"	"20057"	"Asian or Pacific Islander"	"A-PI"	Suppressed	11864	Suppressed
"Ford County, KS"	"20057"	"Black or African American"	"2054-5"	Suppressed	14815	Suppressed
"Ford County, KS"	"20057"	"White"	"2106-3"	16	527346	Unreliable
"Franklin County, KS"	"20059"	"American Indian or Alaska Native"	"1002-5"	Suppressed	5275	Suppressed
"Franklin County, KS"	"20059"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1874	Suppressed
"Franklin County, KS"	"20059"	"Black or African American"	"2054-5"	Suppressed	7870	Suppressed
"Franklin County, KS"	"20059"	"White"	"2106-3"	34	418933	8.1
"Geary County, KS"	"20061"	"American Indian or Alaska Native"	"1002-5"	Suppressed	8298	Suppressed
"Geary County, KS"	"20061"	"Asian or Pacific Islander"	"A-PI"	Suppressed	26032	Suppressed
"Geary County, KS"	"20061"	"Black or African American"	"2054-5"	Suppressed	116624	Suppressed
"Geary County, KS"	"20061"	"White"	"2106-3"	33	378732	8.7
"Gove County, KS"	"20063"	"American Indian or Alaska Native"	"1002-5"	Suppressed	61	Suppressed
"Gove County, KS"	"20063"	"Asian or Pacific Islander"	"A-PI"	Suppressed	166	Suppressed
"Gove County, KS"	"20063"	"Black or African American"	"2054-5"	Suppressed	239	Suppressed
"Gove County, KS"	"20063"	"White"	"2106-3"	Suppressed	47611	Suppressed
"Graham County, KS"	"20065"	"American Indian or Alaska Native"	"1002-5"	Suppressed	342	Suppressed
"Graham County, KS"	"20065"	"Asian or Pacific Islander"	"A-PI"	Suppressed	209	Suppressed
"Graham County, KS"	"20065"	"Black or African American"	"2054-5"	Suppressed	1965	Suppressed
"Graham County, KS"	"20065"	"White"	"2106-3"	Suppressed	43888	Suppressed
"Grant County, KS"	"20067"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2212	Suppressed
"Grant County, KS"	"20067"	"Asian or Pacific Islander"	"A-PI"	Suppressed	619	Suppressed
"Grant County, KS"	"20067"	"Black or African American"	"2054-5"	Suppressed	1082	Suppressed
"Grant County, KS"	"20067"	"White"	"2106-3"	Suppressed	128916	Suppressed
"Gray County, KS"	"20069"	"American Indian or Alaska Native"	"1002-5"	Suppressed	573	Suppressed
"Gray County, KS"	"20069"	"Asian or Pacific Islander"	"A-PI"	Suppressed	246	Suppressed
"Gray County, KS"	"20069"	"Black or African American"	"2054-5"	Suppressed	662	Suppressed
"Gray County, KS"	"20069"	"White"	"2106-3"	Suppressed	99662	Suppressed
"Greeley County, KS"	"20071"	"American Indian or Alaska Native"	"1002-5"	Suppressed	131	Suppressed
"Greeley County, KS"	"20071"	"Asian or Pacific Islander"	"A-PI"	Suppressed	77	Suppressed
"Greeley County, KS"	"20071"	"Black or African American"	"2054-5"	Suppressed	137	Suppressed
"Greeley County, KS"	"20071"	"White"	"2106-3"	Suppressed	22434	Suppressed
"Greenwood County, KS"	"20073"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1373	Suppressed
