"Month"	"Month Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
"Dec., 2000"	"2000/12"	"95-99 years"	"95-99"	"Male"	"M"	0	Not Applicable	Not Applicable
"Dec., 2000"	"2000/12"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"Dec., 2000"	"2000/12"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Dec., 2000"	"2000/12"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"Dec., 2000"	"2000/12"	"Not Stated"	"NS"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"< 1 year"	"1"	"Female"	"F"	1	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"< 1 year"	"1"	"Male"	"M"	2	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"1-4 years"	"1-4"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"1-4 years"	"1-4"	"Male"	"M"	2	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"5-9 years"	"5-9"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"5-9 years"	"5-9"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"10-14 years"	"10-14"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"10-14 years"	"10-14"	"Male"	"M"	3	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"15-19 years"	"15-19"	"Female"	"F"	6	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"15-19 years"	"15-19"	"Male"	"M"	27	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"20-24 years"	"20-24"	"Female"	"F"	25	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"20-24 years"	"20-24"	"Male"	"M"	91	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"25-29 years"	"25-29"	"Female"	"F"	28	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"25-29 years"	"25-29"	"Male"	"M"	72	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"30-34 years"	"30-34"	"Female"	"F"	39	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"30-34 years"	"30-34"	"Male"	"M"	83	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"35-39 years"	"35-39"	"Female"	"F"	82	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"35-39 years"	"35-39"	"Male"	"M"	153	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"40-44 years"	"40-44"	"Female"	"F"	92	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"40-44 years"	"40-44"	"Male"	"M"	187	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"45-49 years"	"45-49"	"Female"	"F"	98	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"45-49 years"	"45-49"	"Male"	"M"	153	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"50-54 years"	"50-54"	"Female"	"F"	65	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"50-54 years"	"50-54"	"Male"	"M"	92	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"55-59 years"	"55-59"	"Female"	"F"	30	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"55-59 years"	"55-59"	"Male"	"M"	36	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"60-64 years "	"60-64"	"Female"	"F"	13	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"60-64 years "	"60-64"	"Male"	"M"	11	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"65-69 years"	"65-69"	"Female"	"F"	10	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"65-69 years"	"65-69"	"Male"	"M"	10	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"70-74 years"	"70-74"	"Female"	"F"	6	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"70-74 years"	"70-74"	"Male"	"M"	5	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"75-79 years"	"75-79"	"Female"	"F"	5	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"75-79 years"	"75-79"	"Male"	"M"	8	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"80-84 years"	"80-84"	"Female"	"F"	5	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"80-84 years"	"80-84"	"Male"	"M"	4	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"85-89 years"	"85-89"	"Female"	"F"	7	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"85-89 years"	"85-89"	"Male"	"M"	2	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"90-94 years"	"90-94"	"Female"	"F"	3	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"90-94 years"	"90-94"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"95-99 years"	"95-99"	"Female"	"F"	1	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"95-99 years"	"95-99"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jan., 2001"	"2001/01"	"Not Stated"	"NS"	"Male"	"M"	2	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"< 1 year"	"1"	"Female"	"F"	0	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"< 1 year"	"1"	"Male"	"M"	2	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"1-4 years"	"1-4"	"Female"	"F"	0	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"1-4 years"	"1-4"	"Male"	"M"	4	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"5-9 years"	"5-9"	"Female"	"F"	0	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"5-9 years"	"5-9"	"Male"	"M"	0	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"10-14 years"	"10-14"	"Female"	"F"	1	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"10-14 years"	"10-14"	"Male"	"M"	1	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"15-19 years"	"15-19"	"Female"	"F"	10	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"15-19 years"	"15-19"	"Male"	"M"	36	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"20-24 years"	"20-24"	"Female"	"F"	17	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"20-24 years"	"20-24"	"Male"	"M"	51	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"25-29 years"	"25-29"	"Female"	"F"	19	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"25-29 years"	"25-29"	"Male"	"M"	72	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"30-34 years"	"30-34"	"Female"	"F"	40	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"30-34 years"	"30-34"	"Male"	"M"	102	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"35-39 years"	"35-39"	"Female"	"F"	79	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"35-39 years"	"35-39"	"Male"	"M"	152	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"40-44 years"	"40-44"	"Female"	"F"	100	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"40-44 years"	"40-44"	"Male"	"M"	168	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"45-49 years"	"45-49"	"Female"	"F"	64	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"45-49 years"	"45-49"	"Male"	"M"	143	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"50-54 years"	"50-54"	"Female"	"F"	60	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"50-54 years"	"50-54"	"Male"	"M"	70	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"55-59 years"	"55-59"	"Female"	"F"	25	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"55-59 years"	"55-59"	"Male"	"M"	22	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"60-64 years "	"60-64"	"Female"	"F"	13	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"60-64 years "	"60-64"	"Male"	"M"	18	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"65-69 years"	"65-69"	"Female"	"F"	5	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"65-69 years"	"65-69"	"Male"	"M"	4	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"70-74 years"	"70-74"	"Female"	"F"	5	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"70-74 years"	"70-74"	"Male"	"M"	8	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"75-79 years"	"75-79"	"Female"	"F"	8	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"75-79 years"	"75-79"	"Male"	"M"	1	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"80-84 years"	"80-84"	"Female"	"F"	4	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"80-84 years"	"80-84"	"Male"	"M"	4	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"85-89 years"	"85-89"	"Female"	"F"	5	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"85-89 years"	"85-89"	"Male"	"M"	5	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"90-94 years"	"90-94"	"Female"	"F"	0	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"90-94 years"	"90-94"	"Male"	"M"	0	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"95-99 years"	"95-99"	"Female"	"F"	0	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"95-99 years"	"95-99"	"Male"	"M"	0	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"Feb., 2001"	"2001/02"	"Not Stated"	"NS"	"Male"	"M"	1	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"< 1 year"	"1"	"Female"	"F"	0	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"< 1 year"	"1"	"Male"	"M"	2	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"1-4 years"	"1-4"	"Female"	"F"	0	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"1-4 years"	"1-4"	"Male"	"M"	2	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"5-9 years"	"5-9"	"Female"	"F"	0	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"5-9 years"	"5-9"	"Male"	"M"	0	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"10-14 years"	"10-14"	"Female"	"F"	1	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"10-14 years"	"10-14"	"Male"	"M"	1	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"15-19 years"	"15-19"	"Female"	"F"	7	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"15-19 years"	"15-19"	"Male"	"M"	19	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"20-24 years"	"20-24"	"Female"	"F"	26	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"20-24 years"	"20-24"	"Male"	"M"	78	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"25-29 years"	"25-29"	"Female"	"F"	36	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"25-29 years"	"25-29"	"Male"	"M"	75	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"30-34 years"	"30-34"	"Female"	"F"	49	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"30-34 years"	"30-34"	"Male"	"M"	115	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"35-39 years"	"35-39"	"Female"	"F"	78	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"35-39 years"	"35-39"	"Male"	"M"	162	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"40-44 years"	"40-44"	"Female"	"F"	93	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"40-44 years"	"40-44"	"Male"	"M"	204	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"45-49 years"	"45-49"	"Female"	"F"	80	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"45-49 years"	"45-49"	"Male"	"M"	165	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"50-54 years"	"50-54"	"Female"	"F"	48	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"50-54 years"	"50-54"	"Male"	"M"	89	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"55-59 years"	"55-59"	"Female"	"F"	25	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"55-59 years"	"55-59"	"Male"	"M"	43	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"60-64 years "	"60-64"	"Female"	"F"	21	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"60-64 years "	"60-64"	"Male"	"M"	19	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"65-69 years"	"65-69"	"Female"	"F"	9	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"65-69 years"	"65-69"	"Male"	"M"	13	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"70-74 years"	"70-74"	"Female"	"F"	6	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"70-74 years"	"70-74"	"Male"	"M"	8	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"75-79 years"	"75-79"	"Female"	"F"	10	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"75-79 years"	"75-79"	"Male"	"M"	9	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"80-84 years"	"80-84"	"Female"	"F"	8	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"80-84 years"	"80-84"	"Male"	"M"	1	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"85-89 years"	"85-89"	"Female"	"F"	5	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"85-89 years"	"85-89"	"Male"	"M"	2	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"90-94 years"	"90-94"	"Female"	"F"	5	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"90-94 years"	"90-94"	"Male"	"M"	2	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"95-99 years"	"95-99"	"Female"	"F"	1	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"95-99 years"	"95-99"	"Male"	"M"	0	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"100+ years"	"100+"	"Female"	"F"	1	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"100+ years"	"100+"	"Male"	"M"	1	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"Mar., 2001"	"2001/03"	"Not Stated"	"NS"	"Male"	"M"	2	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"< 1 year"	"1"	"Female"	"F"	2	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"< 1 year"	"1"	"Male"	"M"	0	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"1-4 years"	"1-4"	"Female"	"F"	0	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"1-4 years"	"1-4"	"Male"	"M"	1	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"5-9 years"	"5-9"	"Female"	"F"	1	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"5-9 years"	"5-9"	"Male"	"M"	0	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"10-14 years"	"10-14"	"Female"	"F"	2	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"10-14 years"	"10-14"	"Male"	"M"	3	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"15-19 years"	"15-19"	"Female"	"F"	13	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"15-19 years"	"15-19"	"Male"	"M"	34	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"20-24 years"	"20-24"	"Female"	"F"	27	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"20-24 years"	"20-24"	"Male"	"M"	70	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"25-29 years"	"25-29"	"Female"	"F"	30	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"25-29 years"	"25-29"	"Male"	"M"	107	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"30-34 years"	"30-34"	"Female"	"F"	49	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"30-34 years"	"30-34"	"Male"	"M"	119	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"35-39 years"	"35-39"	"Female"	"F"	88	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"35-39 years"	"35-39"	"Male"	"M"	194	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"40-44 years"	"40-44"	"Female"	"F"	102	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"40-44 years"	"40-44"	"Male"	"M"	219	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"45-49 years"	"45-49"	"Female"	"F"	91	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"45-49 years"	"45-49"	"Male"	"M"	154	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"50-54 years"	"50-54"	"Female"	"F"	47	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"50-54 years"	"50-54"	"Male"	"M"	103	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"55-59 years"	"55-59"	"Female"	"F"	26	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"55-59 years"	"55-59"	"Male"	"M"	27	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"60-64 years "	"60-64"	"Female"	"F"	14	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"60-64 years "	"60-64"	"Male"	"M"	20	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"65-69 years"	"65-69"	"Female"	"F"	8	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"65-69 years"	"65-69"	"Male"	"M"	8	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"70-74 years"	"70-74"	"Female"	"F"	7	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"70-74 years"	"70-74"	"Male"	"M"	11	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"75-79 years"	"75-79"	"Female"	"F"	6	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"75-79 years"	"75-79"	"Male"	"M"	6	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"80-84 years"	"80-84"	"Female"	"F"	10	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"80-84 years"	"80-84"	"Male"	"M"	4	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"85-89 years"	"85-89"	"Female"	"F"	8	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"85-89 years"	"85-89"	"Male"	"M"	2	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"90-94 years"	"90-94"	"Female"	"F"	4	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"90-94 years"	"90-94"	"Male"	"M"	4	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"95-99 years"	"95-99"	"Female"	"F"	2	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"95-99 years"	"95-99"	"Male"	"M"	2	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"Apr., 2001"	"2001/04"	"Not Stated"	"NS"	"Male"	"M"	1	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"< 1 year"	"1"	"Female"	"F"	0	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"< 1 year"	"1"	"Male"	"M"	1	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"1-4 years"	"1-4"	"Female"	"F"	1	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"1-4 years"	"1-4"	"Male"	"M"	0	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"5-9 years"	"5-9"	"Female"	"F"	1	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"5-9 years"	"5-9"	"Male"	"M"	0	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"10-14 years"	"10-14"	"Female"	"F"	3	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"10-14 years"	"10-14"	"Male"	"M"	3	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"15-19 years"	"15-19"	"Female"	"F"	12	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"15-19 years"	"15-19"	"Male"	"M"	28	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"20-24 years"	"20-24"	"Female"	"F"	24	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"20-24 years"	"20-24"	"Male"	"M"	79	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"25-29 years"	"25-29"	"Female"	"F"	37	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"25-29 years"	"25-29"	"Male"	"M"	82	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"30-34 years"	"30-34"	"Female"	"F"	56	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"30-34 years"	"30-34"	"Male"	"M"	104	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"35-39 years"	"35-39"	"Female"	"F"	86	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"35-39 years"	"35-39"	"Male"	"M"	177	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"40-44 years"	"40-44"	"Female"	"F"	104	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"40-44 years"	"40-44"	"Male"	"M"	209	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"45-49 years"	"45-49"	"Female"	"F"	97	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"45-49 years"	"45-49"	"Male"	"M"	185	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"50-54 years"	"50-54"	"Female"	"F"	67	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"50-54 years"	"50-54"	"Male"	"M"	100	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"55-59 years"	"55-59"	"Female"	"F"	30	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"55-59 years"	"55-59"	"Male"	"M"	39	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"60-64 years "	"60-64"	"Female"	"F"	16	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"60-64 years "	"60-64"	"Male"	"M"	18	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"65-69 years"	"65-69"	"Female"	"F"	7	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"65-69 years"	"65-69"	"Male"	"M"	10	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"70-74 years"	"70-74"	"Female"	"F"	5	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"70-74 years"	"70-74"	"Male"	"M"	8	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"75-79 years"	"75-79"	"Female"	"F"	12	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"75-79 years"	"75-79"	"Male"	"M"	9	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"80-84 years"	"80-84"	"Female"	"F"	6	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"80-84 years"	"80-84"	"Male"	"M"	5	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"85-89 years"	"85-89"	"Female"	"F"	10	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"85-89 years"	"85-89"	"Male"	"M"	1	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"90-94 years"	"90-94"	"Female"	"F"	5	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"90-94 years"	"90-94"	"Male"	"M"	2	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"95-99 years"	"95-99"	"Female"	"F"	0	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"95-99 years"	"95-99"	"Male"	"M"	1	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"May, 2001"	"2001/05"	"Not Stated"	"NS"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jun., 2001"	"2001/06"	"< 1 year"	"1"	"Female"	"F"	1	Not Applicable	Not Applicable
"Jun., 2001"	"2001/06"	"< 1 year"	"1"	"Male"	"M"	1	Not Applicable	Not Applicable
"Jun., 2001"	"2001/06"	"1-4 years"	"1-4"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jun., 2001"	"2001/06"	"1-4 years"	"1-4"	"Male"	"M"	1	Not Applicable	Not Applicable
"Jun., 2001"	"2001/06"	"5-9 years"	"5-9"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jun., 2001"	"2001/06"	"5-9 years"	"5-9"	"Male"	"M"	2	Not Applicable	Not Applicable
"Jun., 2001"	"2001/06"	"10-14 years"	"10-14"	"Female"	"F"	1	Not Applicable	Not Applicable
"Jun., 2001"	"2001/06"	"10-14 years"	"10-14"	"Male"	"M"	1	Not Applicable	Not Applicable
"Jun., 2001"	"2001/06"	"15-19 years"	"15-19"	"Female"	"F"	11	Not Applicable	Not Applicable
"Jun., 2001"	"2001/06"	"15-19 years"	"15-19"	"Male"	"M"	24	Not Applicable	Not Applicable
"Jun., 2001"	"2001/06"	"20-24 years"	"20-24"	"Female"	"F"	21	Not Applicable	Not Applicable
"Jun., 2001"	"2001/06"	"20-24 years"	"20-24"	"Male"	"M"	70	Not Applicable	Not Applicable
"Jun., 2001"	"2001/06"	"25-29 years"	"25-29"	"Female"	"F"	25	Not Applicable	Not Applicable
"Jun., 2001"	"2001/06"	"25-29 years"	"25-29"	"Male"	"M"	99	Not Applicable	Not Applicable
"Jun., 2001"	"2001/06"	"30-34 years"	"30-34"	"Female"	"F"	56	Not Applicable	Not Applicable
"Jun., 2001"	"2001/06"	"30-34 years"	"30-34"	"Male"	"M"	106	Not Applicable	Not Applicable
